X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-79.7279100919999,43.6323803650001,3666,127908527,2884,Long-Term Care Home,NH for-profit,Extendicare Mississauga, , , ,855 John Watt Boulevard, , ,Mississauga,L5W1G2, ,20200403204244
-75.779072761,45.375253544,3667,127908528,2302,Long-Term Care Home,NH for-profit,Extendicare New Orchard Lodge, , , ,99 New Orchard Avenue, , ,Ottawa,K2B5E6, ,20200403204244
-78.875144043,43.8973289510001,3668,127908529,2439,Long-Term Care Home,NH for-profit,Extendicare Oshawa, , , ,82 Park Road North, , ,Oshawa,L1J4L1, ,20200403204244
-78.345642008,44.298553745,3669,127908530,2572,Long-Term Care Home,NH for-profit,Extendicare Peterborough, , , ,860 Alexander Court, , ,Peterborough,K9J6B4, ,20200403204244
-78.284140959,43.9672334900001,3670,127908531,2925,Long-Term Care Home,NH for-profit,Extendicare Port Hope, , , ,360 Croft Street, , ,Port Hope,L1A4K8, ,20200403204244
-79.188674335,43.8033127200001,3672,127908533,2883,Long-Term Care Home,NH for-profit,Extendicare Rouge Valley, , , ,551 Conlins Road, , ,Toronto,M1B5S1, ,20200403204244
-79.2101212379999,43.7637478120001,3673,127908534,2117,Long-Term Care Home,NH for-profit,Extendicare Scarborough, , , ,3830 Lawrence Avenue East, , ,Toronto,M1G1R6, ,20200403204244
-75.75058475,45.353651041,3676,127908537,2485,Long-Term Care Home,NH for-profit,Extendicare Starwood, , , ,114 Starwood Road, , ,Ottawa,K2G3N5, ,20200403204244
-81.379223544,48.4774553660001,3678,127908539,3044,Long-Term Care Home,NH for-profit,Extendicare Timmins, , , ,62 St-Jean Avenue, , ,Timmins,P4R0A6, ,20200403204244
-79.6301402399999,47.440711601,3679,127908540,2615,Long-Term Care Home,NH for-profit,Extendicare Tri-Town, , , ,143 Bruce Street,Postal Office Box 999, ,Temiskaming Shores,P0J1K0, ,20200403204244
-84.324426256,46.529499602,3680,127908541,2609,Long-Term Care Home,NH for-profit,Extendicare Van Daele, , , ,39 Van Daele Street, , ,Sault Ste. Marie,P6B4V3, ,20200403204244
-75.7759210579999,45.35437454,3681,127908542,2709,Long-Term Care Home,NH for-profit,Extendicare West End Villa, , , ,2179 Elmira Drive, , ,Ottawa,K2C3S1, ,20200403204244
-81.007709985,46.475134677,3682,127908543,2604,Long-Term Care Home,NH for-profit,Extendicare York, , , ,333 York Street, , ,Greater Sudbury,P3E5J3, ,20200403204244
-84.311721555,46.551489706,3683,127908544,2936,Long-Term Care Home,NH non-profit,F. J. Davey Home, , , ,733 Third Line East, , ,Sault Ste. Marie,P6A7C1, ,20200403204244
-78.318164501,44.3276075520001,3685,127908546,M520,Long-Term Care Home,MHFA,Fairhaven, , , ,881 Dutton Road, , ,Peterborough,K9H7S4, ,20200403204244
-76.465039298,44.313454531,3686,127908547,M521,Long-Term Care Home,MHFA,Fairmount Home for the Aged, , , ,2069 Battersea Road,R.R. 1, ,Kingston,K0H1S0, ,20200403204244
-79.212525183,45.32655728,3687,127908548,2708,Long-Term Care Home,NH non-profit,Fairvern Nursing Home, , , ,14 Mill Street, , ,Huntsville,P1H2A4, ,20200403204244
-78.9511059659999,43.8791120450001,3688,127908549,M522,Long-Term Care Home,MHFA,Fairview Lodge, , , ,632 Dundas Street West,Postal Office Box 300, ,Whitby,L1N5S3, ,20200403204244
-76.188378584,45.2295156010001,3689,127908550,2973,Long-Term Care Home,NH non-profit,Fairview Manor, , , ,75 Spring Street, , ,Mississippi Mills,K0A1A0, ,20200403204244
-79.4284991979999,43.648112182,3691,127908552,2723,Long-Term Care Home,NH for-profit,Fairview Nursing Home, , , ,14 Cross Street, , ,Toronto,M6J1S8, ,20200403204244
-79.741395398,43.654008569,3692,127908553,2745,Long-Term Care Home,NH non-profit,Faith Manor Nursing Home, , , ,7900 Mclaughlin Road South, , ,Brampton,L6Y5A7, ,20200403204244
-78.731215753,44.528456067,3693,127908554,2850,Long-Term Care Home,NH for-profit,Fenelon Court, , , ,44 Wychwood Crescent, , ,Kawartha Lakes,K0M1N0, ,20200403204244
-79.27792786,43.7672773100001,3695,127908556,2906,Long-Term Care Home,NH for-profit,Fieldstone Commons Care Community, , , ,1000 Ellesmere Road, , ,Toronto,M1P5G2, ,20200403204244
-80.92707806,46.4841143830001,3696,127908557,2829,Long-Term Care Home,NH for-profit,Finlandia Hoivakoti Nursing Home, , , ,233 4th Avenue, , ,Greater Sudbury,P3B4C3, ,20200403204244
-80.233743343,43.524881323,3697,127908558,10000000130,AIDS Bureau,AT site,Wellington-Dufferin-Guelph Health Unit, , , ,160 Chancellors Way, ,Practice Location,Guelph,N1G0E1, ,20200403204244
-79.382751285,43.6616774870001,3700,127908561,10000000133,AIDS Bureau,"CBAESP, AT site",Women's Health in Women's Hands, , , ,2 Carlton Street,Suite 500,Practice Location,Toronto,M5B1J3, ,20200403204244
-79.427927615,43.842673716,3701,127908562,10000000134,AIDS Bureau,AT site,York Region Public Health Services, , , ,50 High Tech Road,2nd Floor,Practice Location,Richmond Hill,L4B4N7, ,20200403204244
-79.5033854179999,43.6034991710001,3702,127908563,302,Community Health Centre,Site,Lakeshore Area Multi-Service Project Inc, ,TORONTO Lakeshore Multi-Service, ,185 Fifth Street, , ,Toronto,M8V2Z5, ,20200403204244
-75.7334211469999,45.383317747,3703,127908564,365,Community Health Centre,Site,Carlington Community Health Centre, ,OTTAWA Carlington CHC, ,900 Merivale Road, , ,Ottawa,K1Z5Z8, ,20200403204244
-76.029379905,44.9071257520001,3704,127908565,400,Community Health Centre,Site,North Lanark County Community Health Centre Inc., ,LANARK County Health, ,88 Cornelia Street West, , ,Smiths Falls,K0G1K0, ,20200403204244
-75.6836000339999,45.4293803570001,3706,127908567,542,Community Health Centre,Site,Sandy Hill Community Health Centre, ,OTTAWA Sandy Hill Health Centre, ,221 Nelson Street, , ,Ottawa,K1N1C7, ,20200403204244
-75.697757838,45.415462254,3707,127908568,565,Community Health Centre,Site,Centretown Community Health Centre, ,OTTAWA Centretown Health Centre, ,420 Cooper Street, , ,Ottawa,K2P2N6, ,20200403204244
-77.7629933169999,45.3997803600001,3708,127908569,768,Community Health Centre,Site,St Francis Memorial Hospital, ,BARRY'S BAY St Francis, ,Siberia Road,Postal Office Box 129, ,Hastings Highlands,K0J1B0, ,20200403204244
-75.7831363619999,45.369498342,3709,127908570,2000,Community Health Centre,Site,Pinecrest-Queensway Community Health Centre, ,OTTAWA Pinecrest-Queensway CHC, ,chemin Richmond Road,1365, ,Ottawa,K2B6R7, ,20200403204244
-79.36980898,43.6542119860001,3710,127908571,2001,Community Health Centre,Site,Anishnawbe Health Toronto Community Health Centre, ,TORONTO Anishnawbe Health Comm Hlth, ,225 Queen Street East, , ,Toronto,M5A1S4, ,20200403204244
-76.498122504,44.2556777190001,3711,127908572,2002,Community Health Centre,Site,Kingston Community Health Centres, ,KINGSTON-CHC, ,400 Elliott Avenue, , ,Kingston,K7K6M9, ,20200403204244
-78.738329639,44.3529625370001,3712,127908573,4011,Community Health Centre,Site,Community Care City of Kawartha Lakes, ,KAWARTHA LAKES Community Care, ,34 Cambridge Street South,2nd Floor, ,Kawartha Lakes,K9V3B8, ,20200403204244
-79.2157277379999,43.739036808,3713,127908574,4200,Community Health Centre,Site,Scarborough Centre for Healthy Communities, ,TORONTO Scarb Ctr for Healthy Comm, ,3545 Kingston Road, , ,Toronto,M1M1R6, ,20200403204244
-75.675051528,45.38798275,3714,127908575,4355,Community Health Centre,Site,South-East Ottawa Community Health Centre, ,OTTAWA South-East Ottawa CHC, ,1355 Bank Street,Suite 600, ,Ottawa,K1H8K7, ,20200403204244
-79.6746957619999,47.5087908100001,3717,127908578,4585,Community Health Centre,Site,Centre De Sante Communautaire Du Temiskaming, ,NEW LISKEARD Centre De Sante Commu, ,83 Avenue Whitewood,Code Postal 38, ,Temiskaming Shores,P0J1P0, ,20200403204244
-79.454833808,43.670676385,3718,127908579,4715,Community Health Centre,Site,Davenport Perth Neighbourhood Centre, ,TORONTO Davenport Perth, ,1900 Davenport Road, , ,Toronto,M6N1B7, ,20200403204244
-75.70634394,45.413560853,3719,127908580,4769,Community Health Centre,Site,Somerset West Community Health Centre - Yet Keen Seniors, ,OTTAWA Somerset West Comm., ,211 Bronson Avenue, , ,Ottawa,K1R6H5, ,20200403204244
-82.419309514,49.414862342,3720,127908581,4806,Community Health Centre,Site,Centre De Santé Communautaire de Kapuskasing et région, ,KAPUSKASING CSC, ,27 Avenue Kolb, , ,Kapuskasing,P5N1G2, ,20200403204244
-79.332613173,43.709821397,3722,127908583,8001,Community Health Centre,Site,Flemingdon Health Centre, ,DON MILLS Flemingdon CHC, ,10 Gateway Boulevard, , ,Toronto,M3C3A1, ,20200403204244
-77.316689589,44.474476822,3723,127908584,8002,Community Health Centre,Site,Gateway Community Health Centre, ,TWEED Gateway CHC, ,41 McClellan Street,"Unit 99, Bag Service", ,Tweed,K0K3J0, ,20200403204244
-74.731597286,45.029190827,3725,127908586,8004,Community Health Centre,Site,Centre De Santé Communautaire De L'estrie, ,CORNWALLÂ  L'Estrie CHC, ,841 Sydney Street, , ,Cornwall,K6H5R6, ,20200403204244
-89.237457057,48.3912113590001,3726,127908587,8005,Community Health Centre,Site,Norwest Community Health Centre, ,THUNDER BAY Norwest CHC, ,525 Simpson Street, , ,Thunder Bay,P7C3J6, ,20200403204244
-79.488442116,43.637843477,3727,127908588,8006,Community Health Centre,Site,Regent Park Community Health Centre, ,TORONTO Regent Park CHC, ,150 Berry Road, , ,Toronto,M8Y1W3, ,20200403204244
-79.3992916939999,43.709738794,3728,127908589,8007,Community Health Centre,Site,Stonegate Community Health Centre, ,TORONTO Stonegate CHC, ,2398 Yonge Street, , ,Toronto,M4P2H4, ,20200403204244
-79.382751285,43.6616774870001,3730,127908591,8010,Community Health Centre,Site,Women's Health in Women's Hands Community Health Centre, ,TORONTO Women's Health In Women's, ,2 Carlton Street,Suite 500, ,Toronto,M5B1J3, ,20200403204244
-79.5106264309999,43.7222694910001,3731,127908592,8011,Community Health Centre,Site,Black Creek Community Health Centre, ,TORONTO Black Creek CHC, ,2202 Jane Street 5,Toronto, ,Toronto,M3M1A4, ,20200403204244
-79.883975445,44.7477463500001,3732,127908594,8014,Community Health Centre,Site,Centre De Santé Communautaire Chigamik Chc, ,SIMCOE Centre de santé Chigamik, ,344 King Street,"Postal Office Box 305, Midland", ,Midland,L4R4L1, ,20200403204244
-79.141998176,44.4268626310001,3733,127908595,8016,Community Health Centre,Site,Brock Community Health Centre, ,DURHAM Brock CHC, ,720 Simcoe Street,Postal Office Box 279, ,Beaverton,L0K1A0, ,20200403204244
-79.712073295,43.728068883,3734,127908596,8017,Community Health Centre,Site,Bramalea Community Health Centre, ,PEEL Bramalea CHC, ,40 Finchgate Boulevard,"Suite 224, Brampton", ,Brampton,L6T3J1, ,20200403204244
-79.444940709,43.7195258940001,3735,127908597,8018,Community Health Centre,Site,Unison Health and Community Services., ,TORONTO Unison Health&Community Serv, ,12 Flemington Road,Toronto, ,Toronto,M6A2N4, ,20200403204244
-80.646759647,44.3159459390001,3737,127908599,8020,Community Health Centre,Site,South East Grey Chc, ,MARKDALE South East Grey CHC, ,55 Victoria Street, , ,Markdale,N0C1H0, ,20200403204244
-74.7299983839999,45.021040526,3738,127908600,8021,Community Health Centre,Site,Seaway Valley Community Health Centre, ,STORMONT Seaway Valley CHC, ,353 Pitt Street,Cornwall, ,Cornwall,K6J3R1, ,20200403204244
-79.57219665,43.7193357880001,3739,127908601,8024,Community Health Centre,Site,Rexdale Community Health Centre, ,TORONTO ReXdale CHC, ,8 Taber Road East,tobicoke, ,Toronto,M9W3A4, ,20200403204244
-79.3973094899999,43.669609887,3740,127908602,8025,Community Health Centre,Site,Planned Parenthood of Toronto, ,TORONTO Planned Parenthood of TO, ,36 Prince Arthur Avenue,"Unit B, Toronto", ,Toronto,M5R1A9, ,20200403204244
-78.316520968,43.9563669870001,3741,127908603,8026,Community Health Centre,Site,Port Hope Community Health Centre, ,NORTHUMBERLAND Port Hope CHC, ,99 Toronto Road,Port Hope, ,Port Hope,L1A3S4, ,20200403204244
-80.550919845,43.544169911,3744,127908606,8029,Community Health Centre,Site,Woolwich Community Health Centre, ,WATERLOO Woolwich CHC, ,10 Parkside Drive,"Postal Office Box 370, Jacobs", ,St. Jacobs,N0B2N0, ,20200403204244
-79.3392023709999,43.6611432890001,3746,127908608,8031,Community Health Centre,Site,South Riverdale Community Health Centre, ,TORONTO South Riverdale CHC, ,955 Queen Street East,Toronto, ,Toronto,M4M3P3, ,20200403204244
-79.531803348,43.8356142100001,3747,127908610,8033,Community Health Centre,Site,Vaughan Community Health Centre, ,YORK Vaughan CHC, ,9401 Jane Street,"Suite 206, Vaughan", ,Vaughan,L6A4H7, ,20200403204244
-79.0322808879999,43.841845134,3748,127908611,8034,Community Health Centre,Site,The Youth Centre, ,DURHAM The Youth Centre, ,360 Bayly Street West,"Unit 5, Ajax", ,Ajax,L1S1P1, ,20200403204244
-80.0758861799999,44.4685370930001,3749,127908612,8035,Community Health Centre,Site,The South Georgian Bay Community Health Centres, ,SIMCOE The South Georgian Bay CHCs, ,14 Ramblewood Drive,"Unit 202, asaga Beach", ,Wasaga Beach,L9Y0C4, ,20200403204244
-79.4584232079999,43.655350082,3750,127908613,8036,Community Health Centre,Site,The Four Villages Community Health Centre, ,TORONTO The Four Villages CHC, ,1700 Bloor Street West,Toronto, ,Toronto,M6P4C3, ,20200403204244
-79.220883246,43.8092865200001,3751,127908614,8037,Community Health Centre,Site,Taibu Community Health Centre, ,TORONTO TAIBU CHC, ,1371 Nelson Road. South,"Unit 418, carborough", ,Toronto,M1B4Z8, ,20200403204244
-79.6913852489999,44.390279299,3753,127908616,8039,Community Health Centre,Site,Barrie Community Health Centre, ,SIMCOE Barrie CHC, ,56 Bayfield Street,Barrie, ,Barrie,L4M3A5, ,20200403204244
-79.403392791,43.657452785,3755,127908618,8042,Community Health Centre,Site,Access Alliance Multicultural Health and Community Services, ,TORONTO Access Alliance Multicultur, ,340 College Street,"Suite 500, Toronto", ,Toronto,M5T3A9, ,20200403204244
-81.3390876299999,48.475509168,3759,127908623,8047,Community Health Centre,Site,Misiway Milopemahtesewin Community Health Centre, ,COCHRANE Misiway Milopemahtesewin, ,130 Wilson Avenue,Timmins, ,Timmins,P4N2S9, ,20200403204244
-75.8419970429999,44.9143436620001,3760,127908624,8048,Community Health Centre,Site,Rideau Community Health Services, ,MERRICKVILLE Rideau Cmty Health, ,354 Read Street,"Postal Office Box 550, Merrickville", ,Merrickville,K0G1N0, ,20200403204244
-78.197204632,43.976735696,3761,127908625,10000000194,Hospital - Corporation,Site,Northumberland Hills Hospital, ,Northumberland Hills Hospital, ,1000 DePalma Drive, , ,Cobourg,K9A5W6, ,20200403204244
-83.678504671,49.6868491050001,3762,127908626,10000000195,Hospital - Corporation,Site,Notre Dame Hospital, ,Notre Dame Hospital, ,1405 Edward Street, , ,Hearst,P0L1N0, ,20200403204244
-78.943785361,43.85066534,3763,127908627,10000000196,Hospital - Corporation,Site,Ontario Shores Centre For Mental Health Sciences, ,Ontario Shores Centre For Mental Health Sciences, ,700 Gordon Street, , ,Whitby,L1N5S9, ,20200403204244
-79.424850383,44.604629248,3764,127908628,10000000197,Hospital - Corporation,Site,Orillia Soldiers' Memorial Hospital, ,Orillia Soldiers' Memorial Hospital, ,170 Colborne Street West, , ,Orillia,L3V2Z3, ,20200403204244
-77.10804474,45.8138988600001,3765,127908629,10000000198,Hospital - Corporation,Site,Pembroke Regional  Hospital, ,Pembroke Regional Hospital, ,705 MacKay St, , ,Pembroke,K8A1G8, ,20200403204244
-76.253529978,44.9054724430001,3766,127908630,10000000199,Hospital - Site,Site,Perth and Smiths Falls District Hospital - Perth, ,Perth and Smiths Falls District Hospital, ,33 Drummond Street West, , ,Perth,K7H2K1, ,20200403204244
-76.025322903,44.9065764530001,3767,127908631,10000000200,Hospital - Corporation,Site,Perth and Smiths Falls District Hospital - Smiths Falls, ,Perth and Smiths Falls District Hospital, ,60 Cornelia Street West, , ,SmithsFalls,K7A2H9, ,20200403204244
-78.345926708,44.3009034460001,3768,127908632,10000000201,Hospital - Corporation,Site,Peterborough Regional Health Centre, ,Peterborough Regional Health Centre, ,1 Hospital Drive, , ,Peterborough,K9J7C6, ,20200403204244
-75.804748866,45.3338950350001,3770,127908634,10000000000,Hospital - Corporation,Site,Queensway-Carleton Hospital, ,Queensway-Carleton Hospital, ,3045 Baseline Road, , ,Ottawa,K2H8P4, ,20200403204244
-77.364905779,44.1637039660001,3771,127908635,10000000001,Hospital - Corporation,Site,Quinte Healthcare - Belleville, ,Quinte Healthcare, ,265 Dundas Street East, , ,Belleville,K8N5A9, ,20200403204244
-77.863352419,45.0553193980001,3772,127908636,10000000002,Hospital - Site,Site,Quinte Healthcare - North Hastings, ,Quinte Healthcare, ,1H Manor Lane, , ,Bancroft,K0L1C0, ,20200403204244
-77.136511292,44.01597365,3773,127908637,10000000003,Hospital - Site,Site,Quinte Healthcare - Picton, ,Quinte Healthcare, ,403 Main Street East, , ,Picton,K0K2T0, ,20200403204244
-93.820748544,51.0140219410001,3774,127908638,10000000004,Hospital - Corporation,Site,Red Lake Margaret Cochenour Memorial Hospital, ,Red Lake Margaret Cochenour Memorial Hospital, ,51 - Highway 105, , ,Red Lake,P0V2M0, ,20200403204244
-76.697296374,45.4824929220001,3775,127908639,10000000005,Hospital - Corporation,Site,Renfrew Victoria Hospital, ,Renfrew Victoria  Hospital, ,499 Raglan Street, , ,North Renfrew,K7V1P6, ,20200403204244
-94.568606422,48.7185148040001,3776,127908640,10000000006,Hospital - Site,Site,Riverside Health Care - Rainy River, ,Riverside Health Care Facilities Inc, ,115 Forth St, , ,Rainy River,P0W1L0, ,20200403204244
-93.841969192,48.63094205,3777,127908641,10000000007,Hospital - Site,Site,Riverside Health Care - Emo, ,Riverside Health Care Facilities Inc, ,170 Front St, , ,Emo,P0W1E0, ,20200403204244
-93.3925861549999,48.6071279820001,3778,127908642,10000000008,Hospital - Corporation,Site,Riverside Health Care - Laverendrye, ,Riverside Health Care Facilities Inc, ,110 Victoria Avenue, , ,Fort Frances,P9A2B7, ,20200403204244
-78.7515692429999,44.3522984360001,3779,127908643,10000000009,Hospital - Corporation,Site,Ross Memorial Hospital, ,Ross Memorial Hospital, ,10 Angeline Street North, , ,Lindsay,K9V5B7, ,20200403204244
-75.6645388589999,44.602782415,3780,127908644,10000000010,Hospital - Site,Site,Brockville Mental Health Centre, ,Royal Ottawa Health Care Group, ,1804 Highway 2 East, , ,Brockville,K6V5W7, ,20200403204244
-75.7299712459999,45.387986648,3781,127908645,10000000011,Hospital - Corporation,Site,Royal Ottawa Mental Health Centre, ,Royal Ottawa Health Care Group, ,1145 Carling Avenue, , ,Ottawa,K1Z7K4, ,20200403204244
-79.662041342,44.4161830040001,3782,127908646,10000000012,Hospital - Corporation,Site,Royal Victoria Regional Health Centre, ,Royal Victoria Regional Health Centre, ,201 Georgian Dr, , ,Barrie,L4M6M2, ,20200403204244
